fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
40,"public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_3 = true ; VAR_1 . METHOD_2 ( ) ; TYPE_2 . METHOD_3 ( this , new java.lang.String [ ] { VAR_4 } , VAR_5 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 ) { VAR_1 . METHOD_2 ( ) ; TYPE_2 . METHOD_3 ( this , new java.lang.String [ ] { VAR_4 } , VAR_5 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",63,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
41,"public void METHOD_1 ( java.lang.String [ ] VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( VAR_1 , this ) ; VAR_3 = new TYPE_2 ( VAR_1 , VAR_2 , this , VAR_4 ) ; METHOD_2 ( VAR_3 ) ; VAR_5 = VAR_1 ; }","public void METHOD_1 ( java.lang.String [ ] VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( VAR_1 , this ) ; VAR_3 = new TYPE_2 ( VAR_1 , VAR_2 , this , VAR_4 ) ; METHOD_2 ( VAR_3 ) ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete Assignment']",66,['Delete LocalVariable'],"['FieldWrite', 'VariableRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
42,public void METHOD_1 ( ) { VAR_1 = ( VAR_1 ) + FLOAT_1 ; },public void METHOD_1 ( ) { },"['Delete FieldWrite', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Assignment']",68,['Delete Assignment'],"['FieldWrite', 'FieldRead', 'FieldRead', 'BinaryOperator', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.2,0.33333333333333337,1,0,4
43,public void METHOD_1 ( ) { java.lang.System.out.println ( STRING_1 ) ; VAR_1 = new TYPE_1 ( this ) ; new TYPE_2 ( this ) ; VAR_2 = true ; },public void METHOD_1 ( ) { java.lang.System.out.println ( STRING_1 ) ; VAR_1 = new TYPE_1 ( this ) ; new TYPE_2 ( this ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",71,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
44,public TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_2 . METHOD_2 ( STRING_1 ) ; VAR_1 = new TYPE_1 ( ) ; METHOD_3 ( new TYPE_2 ( ) ) ; } return VAR_1 ; },public TYPE_1 METHOD_1 ( ) { return VAR_1 ; },"['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete ConstructorCall', 'Delete Invocation', 'Delete Block', 'Delete If']",72,"['Delete Invocation', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable', 'Delete Return', 'Delete TypeReference']","['FieldRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'TypeAccess', 'Invocation', 'FieldWrite', 'ConstructorCall', 'Assignment', 'ConstructorCall', 'Invocation', 'Block', 'If']","['Invocation', 'Invocation', 'Invocation', 'LocalVariable', 'Return', 'TypeReference']",Partial Match,0.07692307692307693,0.3333333333333333,0.15384615384615385,0.21052631578947367,2,4,11
45,public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) != null ) this . VAR_3 = VAR_1 ; else throw new TYPE_2 ( STRING_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) != null ) VAR_2 . METHOD_1 ( VAR_1 ) ; else throw new TYPE_2 ( STRING_1 ) ; },"['Insert Invocation', 'Insert TypeAccess', 'Move VariableRead', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Assignment']",73,"['Delete Assignment', 'Insert Invocation']","['Invocation', 'TypeAccess', 'VariableRead', 'ThisAccess', 'FieldWrite', 'Assignment']","['Assignment', 'Invocation']",GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,2,0,4
46,public void update ( ) { VAR_1 = ( VAR_2 ) > 0 ; if ( VAR_3 ) { VAR_4 = VAR_5 ; } METHOD_1 ( ) ; METHOD_2 ( ) ; METHOD_3 ( ) ; },public void update ( ) { if ( VAR_3 ) { VAR_4 = VAR_5 ; } METHOD_1 ( ) ; METHOD_2 ( ) ; METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Assignment']",74,['Delete Assignment'],"['FieldWrite', 'FieldRead', 'Literal', 'BinaryOperator', 'Assignment']",['Assignment'],GPT Missed Nodes,0.2,1.0,0.2,0.33333333333333337,1,0,4
47,"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 . METHOD_3 ( VAR_3 ) , VAR_4 . METHOD_4 ( ) , VAR_5 , VAR_6 ) ; VAR_6 = STRING_1 ; VAR_5 = STRING_1 ; }","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 . METHOD_3 ( VAR_3 ) , VAR_4 . METHOD_4 ( ) , VAR_5 , VAR_6 ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",75,"['Delete LocalVariable', 'Delete LocalVariable']","['FieldWrite', 'FieldRead', 'Assignment', 'FieldWrite', 'FieldRead', 'Assignment']","['LocalVariable', 'LocalVariable']",Partial Match,0.0,0.0,0.0,0.0,0,2,6
48,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { super . METHOD_1 ( VAR_1 , VAR_2 ) ; VAR_3 = VAR_4 . getBoolean ( VAR_5 ) ; VAR_6 = VAR_4 . getString ( STRING_1 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { super . METHOD_1 ( VAR_1 , VAR_2 ) ; VAR_6 = VAR_4 . getString ( STRING_1 ) ; }","['Delete FieldWrite', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",76,"['Delete Invocation', 'Delete VariableRead']","['FieldWrite', 'TypeAccess', 'TypeAccess', 'Invocation', 'Assignment']","['Invocation', 'VariableRead']",Partial Match,0.2,0.5,0.2,0.28571428571428575,1,1,4
49,public void METHOD_1 ( ) { METHOD_2 ( ) ; VAR_1 = null ; },public void METHOD_1 ( ) { METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",77,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
50,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( ) ; VAR_3 = false ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; VAR_1 . METHOD_3 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",79,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
51,public void METHOD_1 ( ) { super . METHOD_1 ( ) ; if ( VAR_1 ) { METHOD_2 ( VAR_2 ) ; } },public void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 = false ; METHOD_2 ( VAR_2 ) ; },"['Insert Assignment', 'Move Invocation', 'Insert FieldWrite', 'Insert Literal', 'Delete FieldRead', 'Delete Block', 'Delete If']",80,"['Insert Assignment', 'Delete Invocation']","['Assignment', 'Invocation', 'FieldWrite', 'Literal', 'FieldRead', 'Block', 'If']","['Assignment', 'Invocation']",GPT Missed Nodes,0.2857142857142857,0.5,0.14285714285714285,0.22222222222222224,1,1,6
52,"private void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { VAR_3 = false ; if ( ( VAR_4 ) == null ) { VAR_4 = new TYPE_1 ( VAR_5 ) ; } VAR_6 . init ( VAR_1 , VAR_2 ) ; view . METHOD_2 ( ) ; }","private void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 ) { if ( ( VAR_4 ) == null ) { VAR_4 = new TYPE_1 ( VAR_5 ) ; } VAR_6 . init ( VAR_1 , VAR_2 ) ; view . METHOD_2 ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",81,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
53,"public boolean METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; METHOD_2 ( ) . METHOD_3 ( VAR_2 , VAR_1 ) ; VAR_3 = VAR_1 . METHOD_4 ( VAR_4 ) ; return true ; }",public boolean METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; return true ; },"['Delete Invocation', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete FieldWrite', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",83,"['Delete Invocation', 'Delete Assignment']","['Invocation', 'TypeAccess', 'VariableRead', 'Invocation', 'FieldWrite', 'VariableRead', 'TypeAccess', 'Invocation', 'Assignment']","['Invocation', 'Assignment']",GPT Missed Nodes,0.4,1.0,0.2222222222222222,0.3636363636363636,2,0,7
54,public void METHOD_1 ( ) { VAR_1 = this ; METHOD_2 ( id ) ; },public void METHOD_1 ( ) { METHOD_2 ( id ) ; },"['Delete FieldWrite', 'Delete ThisAccess', 'Delete Assignment']",84,['Delete LocalVariable'],"['FieldWrite', 'ThisAccess', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
55,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_4 ) ) ) ; VAR_5 = this . METHOD_4 ( ) ; METHOD_5 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_4 ) ) ) ; METHOD_5 ( ) ; },"['Delete FieldWrite', 'Delete ThisAccess', 'Delete Invocation', 'Delete Assignment']",85,['Delete LocalVariable'],"['FieldWrite', 'ThisAccess', 'Invocation', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
56,protected void METHOD_1 ( ) { if ( ( VAR_1 ) >= 0 ) METHOD_2 ( VAR_1 ) ; VAR_2 = false ; },protected void METHOD_1 ( ) { if ( ( VAR_1 ) >= 0 ) METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",89,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
57,private void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( ) ; VAR_1 = null ; VAR_2 = null ; } },private void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 . METHOD_2 ( ) ; VAR_1 . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( ) ; VAR_1 = null ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",90,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
58,private void METHOD_1 ( ) { VAR_1 . execute ( VAR_2 ) ; VAR_2 . METHOD_2 ( ) ; count = 0 ; },private void METHOD_1 ( ) { VAR_1 . execute ( VAR_2 ) ; VAR_2 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",91,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
59,"void METHOD_1 ( int VAR_1 , TYPE_1 VAR_2 ) { VAR_3 = 0 ; VAR_4 = TYPE_2 . METHOD_2 ( ) ; switch ( VAR_1 ) { case 0 : METHOD_3 ( VAR_2 ) ; return ; default : return ; } }","void METHOD_1 ( int VAR_1 , TYPE_1 VAR_2 ) { switch ( VAR_1 ) { case 0 : METHOD_3 ( VAR_2 ) ; return ; default : return ; } }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",92,"['Delete Assignment', 'Delete Assignment', 'Delete Invocation', 'Delete TypeAccess']","['FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'TypeAccess', 'Invocation', 'Assignment']","['Assignment', 'Assignment', 'Invocation', 'TypeAccess']",GPT Missed Nodes,0.6,1.0,0.5714285714285714,0.7272727272727273,4,0,3
60,public void METHOD_1 ( ) { VAR_1 = STRING_1 + ( VAR_2 ) ; VAR_3 . setText ( VAR_1 ) ; },public void METHOD_1 ( ) { VAR_1 = STRING_1 ; VAR_3 . setText ( VAR_1 ) ; },"['Move FieldRead', 'Delete FieldRead', 'Delete BinaryOperator']",93,['Delete Assignment'],"['FieldRead', 'FieldRead', 'BinaryOperator']",['Assignment'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
61,"public void METHOD_1 ( java.lang.Object ... args ) { TYPE_1 . METHOD_2 ( VAR_1 , STRING_1 ) ; METHOD_3 ( ) ; VAR_2 = new TYPE_2 ( ) ; VAR_3 = new TYPE_3 ( VAR_4 ) ; VAR_2 . METHOD_4 ( VAR_3 , 0 , INT_1 ) ; }","public void METHOD_1 ( java.lang.Object ... args ) { TYPE_1 . METHOD_2 ( VAR_1 , STRING_1 ) ; METHOD_3 ( ) ; }","['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Literal', 'Delete TypeAccess', 'Delete Invocation']",94,"['Delete LocalVariable', 'Delete LocalVariable', 'Delete Invocation']","['FieldWrite', 'ConstructorCall', 'Assignment', 'FieldWrite', 'FieldRead', 'ConstructorCall', 'Assignment', 'TypeAccess', 'TypeAccess', 'Literal', 'TypeAccess', 'Invocation']","['LocalVariable', 'LocalVariable', 'Invocation']",Partial Match,0.125,0.3333333333333333,0.08333333333333333,0.13333333333333333,1,2,11
62,public java.lang.String METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; TYPE_1 . METHOD_3 ( STRING_1 ) ; VAR_2 = null ; return STRING_2 ; },public java.lang.String METHOD_1 ( ) { VAR_1 . METHOD_2 ( VAR_2 ) ; TYPE_1 . METHOD_3 ( STRING_1 ) ; return STRING_2 ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",95,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
63,public void METHOD_1 ( ) { VAR_1 = false ; try { VAR_2 . METHOD_1 ( ) ; } catch ( java.lang.Throwable VAR_3 ) { } },public void METHOD_1 ( ) { try { VAR_2 . METHOD_1 ( ) ; } catch ( java.lang.Throwable VAR_3 ) { } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",96,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
64,"public void METHOD_1 ( ) { VAR_1 = VAR_2 . METHOD_2 ( VAR_3 ) ; VAR_4 = new TYPE_1 ( this , VAR_1 ) ; VAR_5 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_6 ) ) ) ; VAR_5 . METHOD_1 ( VAR_4 ) ; }","public void METHOD_1 ( ) { VAR_4 = new TYPE_1 ( this , VAR_2 . METHOD_2 ( VAR_3 ) ) ; VAR_5 = ( ( TYPE_2 ) ( METHOD_3 ( VAR_6 ) ) ) ; VAR_5 . METHOD_1 ( VAR_4 ) ; }","['Move FieldWrite', 'Move ConstructorCall', 'Move Invocation', 'Delete FieldRead', 'Delete FieldWrite', 'Delete Assignment']",97,"['Delete Assignment', 'Update Invocation']","['FieldWrite', 'ConstructorCall', 'Invocation', 'FieldRead', 'FieldWrite', 'Assignment']","['Assignment', 'Invocation']",GPT Missed Nodes,0.4,0.5,0.16666666666666666,0.25,1,1,5
65,private void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( ) ; VAR_2 . METHOD_2 ( ) ; VAR_3 = true ; },private void METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( ) ; VAR_2 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",98,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
66,"public void METHOD_1 ( ) { VAR_1 = INT_1 ; VAR_2 = new TYPE_1 ( VAR_3 ) ; VAR_4 = new TYPE_2 ( ) ; VAR_4 . METHOD_2 ( STRING_1 , VAR_2 ) ; }",public void METHOD_1 ( ) { VAR_1 = INT_1 ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",99,"['Delete Assignment', 'Delete Assignment', 'Delete Invocation']","['FieldWrite', 'FieldRead', 'ConstructorCall', 'Assignment', 'FieldWrite', 'ConstructorCall', 'Assignment', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']","['Assignment', 'Assignment', 'Invocation']",GPT Missed Nodes,0.3333333333333333,1.0,0.2727272727272727,0.42857142857142855,3,0,8
67,private void METHOD_1 ( ) throws java.io.IOException { if ( ( VAR_1 ) == true ) { output . METHOD_2 ( ) ; VAR_2 . METHOD_2 ( ) ; java.lang.System.out.println ( STRING_1 ) ; VAR_1 = false ; } },private void METHOD_1 ( ) throws java.io.IOException { output . METHOD_2 ( ) ; VAR_2 . METHOD_2 ( ) ; },"['Move Invocation', 'Move Invocation', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",100,['Delete Block'],"['Invocation', 'Invocation', 'FieldRead', 'Literal', 'BinaryOperator', 'TypeAccess', 'FieldRead', 'TypeAccess', 'Invocation', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['Block'],GPT Missed Nodes,0.1111111111111111,1.0,0.07142857142857142,0.13333333333333333,1,0,13
68,private void METHOD_1 ( ) { if ( ( VAR_1 ) == ( VAR_2 ) ) { METHOD_2 ( ) ; VAR_3 = 0 ; VAR_4 = 0 ; VAR_1 . METHOD_3 ( ) ; VAR_5 . METHOD_4 ( VAR_1 . METHOD_5 ( ) ) ; } },private void METHOD_1 ( ) { if ( ( VAR_1 ) == ( VAR_2 ) ) { METHOD_2 ( ) ; VAR_3 = 0 ; VAR_1 . METHOD_3 ( ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation']",101,"['Delete Assignment', 'Delete Assignment', 'Delete Invocation']","['FieldWrite', 'Literal', 'Assignment', 'TypeAccess', 'TypeAccess', 'Invocation', 'Invocation']","['Assignment', 'Assignment', 'Invocation']",GPT Missed Nodes,0.4,0.6666666666666666,0.2857142857142857,0.4,2,1,5
69,"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( this , STRING_1 , STRING_2 ) ; METHOD_3 ( ) ; this . VAR_2 = false ; VAR_1 . METHOD_2 ( this , STRING_1 , STRING_3 ) ; }","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( this , STRING_1 , STRING_2 ) ; METHOD_3 ( ) ; VAR_1 . METHOD_2 ( this , STRING_1 , STRING_3 ) ; }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",102,['Delete Assignment'],"['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.25,1.0,0.25,0.4,1,0,3
70,public void METHOD_1 ( java.lang.String name ) { VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) . METHOD_1 ( name ) ; },public void METHOD_1 ( java.lang.String name ) { this . name = name ; },"['Insert Assignment', 'Insert FieldWrite', 'Move VariableRead', 'Insert ThisAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete Invocation']",103,"['Delete Invocation', 'Insert FieldWrite']","['Assignment', 'FieldWrite', 'VariableRead', 'ThisAccess', 'TypeAccess', 'Invocation', 'Invocation', 'Invocation']","['Invocation', 'FieldWrite']",GPT Missed Nodes,0.3333333333333333,1.0,0.25,0.4,2,0,6
71,public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) throw new java.lang.NullPointerException ( STRING_1 ) ; VAR_2 = VAR_1 ; VAR_3 = null ; VAR_4 = null ; METHOD_2 ( new TYPE_2 ( VAR_1 ) ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) throw new java.lang.NullPointerException ( STRING_1 ) ; VAR_2 = VAR_1 ; VAR_3 = null ; METHOD_2 ( new TYPE_2 ( VAR_1 ) ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",104,['Delete Invocation'],"['FieldWrite', 'Literal', 'Assignment']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
72,public void METHOD_1 ( ) { index = 0 ; VAR_1 = METHOD_2 ( index ) ; VAR_2 = METHOD_3 ( index ) ; METHOD_4 ( VAR_2 ) ; },public void METHOD_1 ( ) { VAR_2 = METHOD_3 ( 0 ) ; METHOD_4 ( VAR_2 ) ; VAR_1 = METHOD_2 ( 0 ) ; },"['Move Assignment', 'Move FieldWrite', 'Update Invocation', 'Move FieldWrite', 'Update Invocation', 'Move Literal', 'Insert Literal', 'Delete FieldWrite', 'Delete Assignment', 'Delete FieldRead', 'Delete FieldRead']",106,"['Delete Assignment', 'Delete VariableRead', 'Insert Invocation', 'Insert VariableRead']","['Assignment', 'FieldWrite', 'Invocation', 'FieldWrite', 'Invocation', 'Literal', 'Literal', 'FieldWrite', 'Assignment', 'FieldRead', 'FieldRead']","['Assignment', 'VariableRead', 'Invocation', 'VariableRead']",Partial Match,0.3333333333333333,0.25,0.09090909090909091,0.13333333333333333,1,3,10
73,public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; this . VAR_2 = VAR_1 . METHOD_2 ( ) ; this . VAR_3 = true ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; this . VAR_3 = true ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete VariableRead', 'Delete Invocation', 'Delete Assignment']",107,['Delete Assignment'],"['ThisAccess', 'FieldWrite', 'VariableRead', 'Invocation', 'Assignment']",['Assignment'],GPT Missed Nodes,0.2,1.0,0.2,0.33333333333333337,1,0,4
74,public int METHOD_1 ( ) { if ( VAR_1 ) { VAR_2 = VAR_3 ; VAR_4 . METHOD_2 ( VAR_2 ) ; } return VAR_5 . getColor ( ) ; },public int METHOD_1 ( ) { return VAR_5 . getColor ( ) ; },"['Delete FieldRead', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",108,"['Delete Invocation', 'Delete VariableRead']","['FieldRead', 'FieldWrite', 'FieldRead', 'Assignment', 'TypeAccess', 'TypeAccess', 'Invocation', 'Block', 'If']","['Invocation', 'VariableRead']",Partial Match,0.125,0.5,0.1111111111111111,0.1818181818181818,1,1,8
75,public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { VAR_2 = null ; this . VAR_1 = VAR_1 ; return METHOD_2 ( ) ; },public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_1 = VAR_1 ; return METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",110,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
76,"public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( getActivity ( ) ) ; VAR_2 . METHOD_2 ( VAR_3 , VAR_4 , VAR_5 , VAR_6 ) ; VAR_2 . METHOD_3 ( this ) ; }",public void METHOD_1 ( ) { },"['Delete FieldWrite', 'Delete Invocation', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete ThisAccess', 'Delete Invocation']",111,['Delete Block'],"['FieldWrite', 'Invocation', 'ConstructorCall', 'Assignment', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation', 'TypeAccess', 'ThisAccess', 'Invocation']",['Block'],Partial Match,0.0,0.0,0.0,0.0,0,1,13
77,public void METHOD_1 ( ) { VAR_1 = VAR_2 ; METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; },public void METHOD_1 ( ) { METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",112,['Delete LocalVariable'],"['FieldWrite', 'FieldRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
78,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; VAR_3 = TYPE_2 . METHOD_3 ( true ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; },"['Delete FieldWrite', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete Assignment']",114,['Delete Invocation'],"['FieldWrite', 'TypeAccess', 'Literal', 'Invocation', 'Assignment']",['Invocation'],GPT Missed Nodes,0.2,1.0,0.2,0.33333333333333337,1,0,4
79,public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { this . VAR_1 = new java.util.ArrayList ( VAR_1 ) ; METHOD_2 ( ) ; METHOD_3 ( ) ; },public void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) { this . VAR_1 = VAR_1 ; METHOD_3 ( ) ; },"['Move VariableRead', 'Delete ConstructorCall', 'Delete Invocation']",115,"['Delete Invocation', 'Delete TypeAccess', 'Delete Invocation']","['VariableRead', 'ConstructorCall', 'Invocation']","['Invocation', 'TypeAccess', 'Invocation']",Partial Match,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2
