fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
51,private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ( VAR_2 = new TYPE_1 ( this ) ) ) ; },"private void METHOD_1 ( ) { VAR_1 . METHOD_2 ( ( VAR_2 = new TYPE_1 ( context , name ) ) ) ; }","['Update ConstructorCall', 'Insert FieldRead', 'Insert FieldRead', 'Delete ThisAccess']",61,['Update ConstructorCall'],"['ConstructorCall', 'FieldRead', 'FieldRead', 'ThisAccess']",['ConstructorCall'],GPT Missed Nodes,0.3333333333333333,1.0,0.25,0.4,1,0,3
52,public void METHOD_1 ( ) { if ( ( VAR_1 ) <= 0 ) { VAR_1 = 0 ; } else { VAR_1 += step ; } METHOD_2 ( ) ; },public void METHOD_1 ( ) { if ( ( VAR_1 ) < 0 ) { VAR_1 = 0 ; } else { VAR_1 += step ; } METHOD_2 ( ) ; },['Update BinaryOperator'],63,['Update If'],['BinaryOperator'],['If'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
53,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { return new TYPE_1 ( VAR_2 , VAR_3 , new TYPE_3 ( VAR_1 ) , VAR_4 , VAR_5 , VAR_6 ) ; }","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { return new TYPE_1 ( VAR_2 , VAR_3 , new TYPE_3 ( VAR_1 ) , VAR_4 , VAR_6 ) ; }",['Delete FieldRead'],64,['Delete Parameter'],['FieldRead'],['Parameter'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
54,"public java.lang.String METHOD_1 ( java.util.ArrayList < java.lang.String > list ) { java.lang.String token = STRING_1 ; int position = METHOD_2 ( list , token , INT_1 ) ; java.lang.String VAR_1 = VAR_2 . get ( position ) ; return METHOD_3 ( VAR_1 ) ; }","public java.lang.String METHOD_1 ( java.util.ArrayList < java.lang.String > list ) { java.lang.String token = STRING_1 ; int position = METHOD_2 ( list , token ) ; java.lang.String VAR_1 = VAR_2 . get ( position ) ; return METHOD_3 ( VAR_1 ) ; }",['Delete TypeAccess'],65,['Delete Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
55,protected void METHOD_1 ( final TYPE_1 VAR_1 ) throws TYPE_2 { METHOD_2 ( VAR_1 ) ; },protected void METHOD_1 ( final TYPE_1 VAR_1 ) throws TYPE_2 { METHOD_1 ( VAR_1 ) ; },['Update Invocation'],68,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
56,"private void METHOD_1 ( int i ) { VAR_1 . METHOD_2 ( 0 , i ) ; }",private void METHOD_1 ( int i ) { VAR_1 . METHOD_2 ( i ) ; },['Delete Literal'],69,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
57,public TYPE_1 METHOD_1 ( ) { this . VAR_1 = this . VAR_2 . METHOD_2 ( ) . METHOD_3 ( ) . METHOD_1 ( ) ; return this ; },public TYPE_1 METHOD_1 ( ) { this . VAR_1 = this . VAR_2 . METHOD_2 ( ) . METHOD_1 ( ) ; return this ; },"['Update Invocation', 'Move Invocation', 'Delete Invocation']",70,['Delete Invocation'],"['Invocation', 'Invocation', 'Invocation']",['Invocation'],Exact Match,1.0,1.0,0.3333333333333333,0.5,1,0,2
58,public int METHOD_1 ( int VAR_1 ) { int result = METHOD_2 ( ) ; return result ; },public int METHOD_1 ( ) { int result = METHOD_2 ( ) ; return result ; },"['Delete TypeReference', 'Delete Parameter']",72,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
59,protected synchronized void METHOD_1 ( int VAR_1 ) { VAR_2 . METHOD_2 ( ( VAR_1 / FLOAT_1 ) ) ; },public synchronized void METHOD_1 ( int VAR_1 ) { VAR_2 . METHOD_2 ( ( VAR_1 / FLOAT_1 ) ) ; },['Update Wra'],73,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
60,public static boolean METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_1 == null ) { return false ; } return TYPE_2 . METHOD_2 ( VAR_1 . METHOD_3 ( VAR_2 class ) ) . METHOD_4 ( ) ; },public static boolean METHOD_1 ( TYPE_1 VAR_1 ) { return TYPE_2 . METHOD_2 ( VAR_1 . METHOD_3 ( VAR_2 class ) ) . METHOD_4 ( ) ; },"['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",74,['Delete If'],"['VariableRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.14285714285714285,0.25,1,0,6
61,"public abstract TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , java.lang.String VAR_3 , java.lang.String VAR_4 , java.lang.String VAR_5 ) throws TYPE_3 ;","public abstract TYPE_1 METHOD_1 ( TYPE_2 VAR_2 , java.lang.String VAR_3 , java.lang.String VAR_4 , java.lang.String VAR_5 ) throws TYPE_3 ;","['Delete TypeReference', 'Delete Parameter']",75,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
62,"void METHOD_1 ( TYPE_1 method , TYPE_2 VAR_1 , java.util.Map VAR_2 , java.util.Map output , java.lang.Object VAR_3 , java.lang.Throwable t ) ;","void METHOD_1 ( TYPE_1 method , TYPE_2 VAR_1 , java.util.Map VAR_2 , java.util.Map output , java.lang.Object VAR_3 ) ;","['Delete TypeReference', 'Delete Parameter']",76,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
63,public static java.lang.String METHOD_1 ( final TYPE_1 VAR_1 ) { if ( VAR_1 == null ) { return null ; } final java.lang.String VAR_2 = VAR_1 . METHOD_2 ( ) ; return VAR_3 . isEmpty ( VAR_2 ) ? null : VAR_2 ; },public static java.lang.String METHOD_1 ( final TYPE_1 VAR_1 ) { final java.lang.String VAR_2 = VAR_1 . METHOD_2 ( ) ; return VAR_3 . isEmpty ( VAR_2 ) ? null : VAR_2 ; },"['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",77,['Delete If'],"['VariableRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.14285714285714285,0.25,1,0,6
64,public final void METHOD_1 ( ) { -- ( VAR_1 ) ; VAR_2 . METHOD_2 ( VAR_1 ) ; if ( ( VAR_1 ) <= 0 ) { VAR_2 . METHOD_3 ( ) ; } },public final void METHOD_1 ( ) { -- ( VAR_1 ) ; VAR_2 . METHOD_2 ( VAR_1 ) ; if ( ( VAR_1 ) == 0 ) { VAR_2 . METHOD_3 ( ) ; } },['Update BinaryOperator'],78,['Update If'],['BinaryOperator'],['If'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
65,"public static TYPE_1 METHOD_1 ( int VAR_1 , java.lang.String data ) throws java.lang.Exception { return new TYPE_1 ( 1 , VAR_1 , data ) ; }","public static TYPE_1 METHOD_1 ( int VAR_1 , java.lang.String data ) throws java.lang.Exception { return new TYPE_1 ( 1 , VAR_1 , 0 , data ) ; }","['Update ConstructorCall', 'Insert Literal']",80,['Insert Literal'],"['ConstructorCall', 'Literal']",['Literal'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
66,public TYPE_1 METHOD_1 ( int id ) { return VAR_1 . get ( id ) ; },public TYPE_1 METHOD_1 ( long id ) { return VAR_1 . get ( id ) ; },['Update TypeReference'],81,['Update Parameter'],['TypeReference'],['Parameter'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
67,public void METHOD_1 ( ) { float VAR_1 = this . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ( ( int ) ( VAR_1 ) ) ) ; },private void METHOD_1 ( ) { float VAR_1 = this . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( ( ( int ) ( VAR_1 ) ) ) ; },['Update Wra'],82,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
68,"public TYPE_1 METHOD_1 ( java.lang.String response ) throws java.io.IOException { return new TYPE_1 ( true , response ) ; }",public TYPE_1 METHOD_1 ( java.lang.String response ) throws java.io.IOException { return null ; },"['Insert Literal', 'Delete Literal', 'Delete VariableRead', 'Delete ConstructorCall']",83,['Update Return'],"['Literal', 'Literal', 'VariableRead', 'ConstructorCall']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
69,"public void METHOD_1 ( TYPE_1 c , java.lang.Throwable VAR_1 ) { if ( ( this . file ) != null ) { this . file . METHOD_2 ( ) ; } this . VAR_2 . METHOD_1 ( c , VAR_1 ) ; }","public void METHOD_1 ( TYPE_1 c , java.lang.Throwable VAR_1 ) { if ( ( this . file ) == null ) { this . file . METHOD_2 ( ) ; } this . VAR_2 . METHOD_1 ( c , VAR_1 ) ; }",['Update BinaryOperator'],84,['Update If'],['BinaryOperator'],['If'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
70,"public void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , TYPE_1 VAR_3 ) { VAR_4 . put ( VAR_1 , new TYPE_2 ( VAR_2 , VAR_3 ) ) ; }","public void METHOD_1 ( java.lang.String VAR_1 , TYPE_1 VAR_3 ) { VAR_4 . put ( VAR_1 , VAR_3 ) ; }","['Move VariableRead', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead', 'Delete ConstructorCall']",85,"['Delete Parameter', 'Update Invocation']","['VariableRead', 'TypeReference', 'Parameter', 'VariableRead', 'ConstructorCall']","['Parameter', 'Invocation']",Partial Match,0.2,0.5,0.2,0.28571428571428575,1,1,4
71,"public double diff ( ) { return VAR_1 . diff ( VAR_2 , VAR_3 ) ; }","public int diff ( ) { return VAR_1 . diff ( VAR_2 , VAR_3 ) ; }",['Update TypeReference'],86,['Update TypeReference'],['TypeReference'],['TypeReference'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
72,public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; VAR_1 . METHOD_2 ( this ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Delete VariableRead', 'Delete ThisAccess', 'Delete Invocation']",87,['Delete Invocation'],"['VariableRead', 'ThisAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
73,public TYPE_1 METHOD_1 ( ) { if ( INT_1 <= ( VAR_1 ) ) { VAR_1 = 1 ; } return new TYPE_1 ( ( ( VAR_1 ) ++ ) ) ; },public TYPE_1 METHOD_1 ( ) { if ( INT_1 <= ( VAR_1 ) ) { VAR_1 = 0 ; } return new TYPE_1 ( ( ( VAR_1 ) ++ ) ) ; },['Update Literal'],88,['Update Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
74,"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( 1 , VAR_2 , false ) ; }","public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( 0 , VAR_2 , false ) ; }",['Update Literal'],89,['Update Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
75,"public java.lang.String format ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 ) { return VAR_1 + STRING_1 ; }","public java.lang.String format ( java.lang.String VAR_1 , java.lang.String VAR_2 , java.lang.String VAR_3 ) { return VAR_1 ; }","['Move VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",90,"['Delete BinaryOperator', 'Insert TypeReference']","['VariableRead', 'FieldRead', 'BinaryOperator']","['BinaryOperator', 'TypeReference']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
76,public void select ( boolean VAR_1 ) { VAR_2 = STRING_1 ; VAR_3 . METHOD_1 ( VAR_2 ) ; if ( VAR_1 ) { } else { } },public void select ( ) { VAR_2 = STRING_1 ; VAR_3 . METHOD_1 ( VAR_2 ) ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead', 'Delete Block', 'Delete Block', 'Delete If']",91,"['Delete Parameter', 'Delete If']","['TypeReference', 'Parameter', 'VariableRead', 'Block', 'Block', 'If']","['Parameter', 'If']",GPT Missed Nodes,0.4,1.0,0.3333333333333333,0.5,2,0,4
77,"public static void main ( java.lang.String [ ] args ) { java.util.LinkedList < TYPE_1 > VAR_1 = new java.util.LinkedList < > ( ) ; VAR_2 . add ( new TYPE_2 ( ) ) ; TYPE_3 main = new TYPE_3 ( VAR_1 , true ) ; }","public static void main ( java.lang.String [ ] args ) { java.util.LinkedList < TYPE_1 > VAR_1 = new java.util.LinkedList < > ( ) ; TYPE_3 main = new TYPE_3 ( VAR_1 , true ) ; }","['Delete TypeAccess', 'Delete ConstructorCall', 'Delete Invocation']",92,['Delete Assignment'],"['TypeAccess', 'ConstructorCall', 'Invocation']",['Assignment'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
78,public void METHOD_1 ( long VAR_1 ) { this . VAR_1 = ( TYPE_1 . METHOD_2 ( ) ) + VAR_1 ; },public void METHOD_1 ( long VAR_1 ) { this . VAR_1 = VAR_1 ; },"['Move VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator']",93,"['Delete Assignment', 'Insert Assignment']","['VariableRead', 'TypeAccess', 'Invocation', 'BinaryOperator']","['Assignment', 'Assignment']",Partial Match,0.0,0.0,0.0,0.0,0,2,4
79,"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { java.lang.System.out.println ( STRING_1 ) ; return new TYPE_1 ( STRING_2 , STRING_3 , STRING_4 ) ; }",public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) { java.lang.System.out.println ( STRING_1 ) ; return new TYPE_1 ( ) ; },"['Delete FieldRead', 'Delete FieldRead', 'Delete FieldRead']",94,['Delete ConstructorCall'],"['FieldRead', 'FieldRead', 'FieldRead']",['ConstructorCall'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
80,public boolean METHOD_1 ( ) { return ( ( METHOD_2 ( ) ) & ( METHOD_3 ( ) ) ) & ( METHOD_4 ( ) ) ; },public boolean METHOD_1 ( ) { return ( ( METHOD_2 ( ) ) && ( METHOD_3 ( ) ) ) && ( METHOD_2 ( ) ) ; },"['Update BinaryOperator', 'Update BinaryOperator', 'Update Invocation']",95,"['Update BinaryOperator', 'Update Invocation']","['BinaryOperator', 'BinaryOperator', 'Invocation']","['BinaryOperator', 'Invocation']",Exact Match,1.0,1.0,0.6666666666666666,0.8,2,0,1
81,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; VAR_1 . METHOD_2 ( STRING_2 ) ; VAR_1 . METHOD_2 ( STRING_3 ) ; METHOD_3 ( VAR_2 ) ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; VAR_1 . METHOD_2 ( STRING_1 ) ; METHOD_3 ( VAR_2 ) ; },"['Update TypeAccess', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",96,"['Delete Return', 'Update Invocation']","['TypeAccess', 'TypeAccess', 'TypeAccess', 'Invocation']","['Return', 'Invocation']",Partial Match,0.3333333333333333,0.0,0.0,0.0,0,2,4
82,"public TYPE_1 METHOD_1 ( int VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( VAR_1 , 0 ) ; return new TYPE_1 ( VAR_3 , VAR_2 , VAR_4 , VAR_5 , VAR_6 , VAR_7 ) ; }","public TYPE_1 METHOD_1 ( int VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( VAR_1 , 0 ) ; return new TYPE_1 ( VAR_3 , VAR_2 , VAR_4 , VAR_5 ) ; }","['Delete FieldRead', 'Delete FieldRead']",97,"['Delete ConstructorCall', 'Delete ConstructorCall']","['FieldRead', 'FieldRead']","['ConstructorCall', 'ConstructorCall']",Partial Match,0.0,0.0,0.0,0.0,0,2,2
83,public void METHOD_1 ( java.util.List < java.lang.String > list ) { this . METHOD_2 ( new TYPE_1 ( this . context ) ) ; ( ( TYPE_1 ) ( this . METHOD_3 ( ) ) ) . METHOD_4 ( list ) ; },"public void METHOD_1 ( java.util.List < java.lang.String > list ) { this . METHOD_2 ( new TYPE_1 ( list , this . context ) ) ; }","['Move VariableRead', 'Delete TypeReference', 'Delete ThisAccess', 'Delete Invocation', 'Delete Invocation']",98,"['Update ConstructorCall', 'Delete Return']","['VariableRead', 'TypeReference', 'ThisAccess', 'Invocation', 'Invocation']","['ConstructorCall', 'Return']",Partial Match,0.0,0.0,0.0,0.0,0,2,5
84,"public void METHOD_1 ( java.lang.Object VAR_1 , java.lang.String name , java.lang.Object value ) throws TYPE_1 , TYPE_2 { if ( value == null ) return ; if ( VAR_2 . equals ( ""id"" ) ) return ; super . METHOD_1 ( VAR_1 , name , value ) ; }","public void METHOD_1 ( java.lang.Object VAR_1 , java.lang.String name , java.lang.Object value ) throws TYPE_1 , TYPE_2 { if ( value == null ) return ; super . METHOD_1 ( VAR_1 , name , value ) ; }","['Delete TypeAccess', 'Delete Literal', 'Delete Invocation', 'Delete Return', 'Delete Block', 'Delete If']",99,['Delete If'],"['TypeAccess', 'Literal', 'Invocation', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,1,0,5
85,protected int size ( char c ) { return INT_1 ; },protected int size ( char c ) { return 1 ; },"['Insert Literal', 'Delete FieldRead']",100,['Update Return'],"['Literal', 'FieldRead']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
86,"void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 , java.lang.String VAR_2 ) ;",void METHOD_1 ( java.util.List < TYPE_1 > VAR_1 ) ;,"['Delete TypeReference', 'Delete Parameter']",101,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
87,"private void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , int VAR_3 ) { java.lang.String error = ( ( ( ( STRING_1 + VAR_3 ) + STRING_2 ) + VAR_1 ) + STRING_3 ) + VAR_2 ; VAR_4 . add ( error ) ; }","private void METHOD_1 ( java.lang.String VAR_1 , java.lang.String VAR_2 , int VAR_3 ) { java.lang.String error = ( ( ( ( STRING_1 + VAR_3 ) + STRING_2 ) + VAR_1 ) + STRING_3 ) + VAR_2 ; this . VAR_4 . add ( error ) ; }","['Insert FieldRead', 'Insert ThisAccess', 'Delete TypeAccess']",102,['Insert ThisAccess'],"['FieldRead', 'ThisAccess', 'TypeAccess']",['ThisAccess'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
88,public TYPE_1 METHOD_1 ( ) throws java.lang.Exception { return new TYPE_1 ( VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) . equals ( VAR_2 ) ) ; },private TYPE_1 METHOD_1 ( ) throws java.lang.Exception { return new TYPE_1 ( VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) . equals ( VAR_2 ) ) ; },['Update Wra'],103,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
89,"public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_1 ( METHOD_2 ( VAR_1 , null ) ) ; }",public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_1 ( METHOD_2 ( VAR_1 ) ) ; },['Delete Literal'],104,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
90,"void METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 ) ;","void METHOD_1 ( int VAR_1 , int VAR_2 ) ;","['Delete TypeReference', 'Delete Parameter']",105,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
91,"public static int sum ( int a , int b ) { return a + b ; }","public static int sum ( int a , int b ) { return a * b ; }",['Update BinaryOperator'],106,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
92,public java.io.File METHOD_1 ( ) { return VAR_1 ; },private java.io.File METHOD_1 ( ) { return VAR_1 ; },['Update Wra'],107,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
93,public java.lang.String toString ( ) { java.lang.StringBuilder result = new java.lang.StringBuilder ( INT_1 ) ; METHOD_1 ( result ) ; METHOD_2 ( result ) ; METHOD_3 ( result ) ; return VAR_1 . toString ( ) ; },public java.lang.String toString ( ) { java.lang.StringBuilder result = new java.lang.StringBuilder ( ) ; METHOD_1 ( result ) ; METHOD_2 ( result ) ; METHOD_3 ( result ) ; return VAR_1 . toString ( ) ; },"['Update ConstructorCall', 'Delete FieldRead']",108,['Delete Literal'],"['ConstructorCall', 'FieldRead']",['Literal'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
94,"public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 , TYPE_3 VAR_4 ) { return new TYPE_1 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 ) ; }","public TYPE_1 METHOD_1 ( java.lang.String VAR_1 , TYPE_2 VAR_2 , TYPE_3 VAR_3 , TYPE_3 VAR_4 ) { return null ; }","['Insert Literal', 'Delete VariableRead', 'Delete VariableRead', 'Delete VariableRead', 'Delete VariableRead', 'Delete ConstructorCall']",109,['Update Return'],"['Literal', 'VariableRead', 'VariableRead', 'VariableRead', 'VariableRead', 'ConstructorCall']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,6
95,"private boolean METHOD_1 ( float VAR_1 , android.view.View VAR_2 ) { return ( VAR_1 >= ( VAR_2 . METHOD_2 ( ) ) ) && ( VAR_1 <= ( VAR_2 . METHOD_3 ( ) ) ) ; }","private boolean METHOD_1 ( float VAR_1 , android.view.View VAR_2 ) { return ( VAR_1 > ( VAR_2 . METHOD_2 ( ) ) ) && ( VAR_1 < ( VAR_2 . METHOD_3 ( ) ) ) ; }","['Update BinaryOperator', 'Update BinaryOperator']",110,"['Update BinaryOperator', 'Update BinaryOperator']","['BinaryOperator', 'BinaryOperator']","['BinaryOperator', 'BinaryOperator']",Exact Match,1.0,1.0,1.0,1.0,2,0,0
96,"public void METHOD_1 ( java.lang.String event , java.lang.String VAR_1 , java.lang.String VAR_2 , java.util.Map < java.lang.String , java.lang.Object > VAR_3 , java.lang.String VAR_4 ) throws TYPE_1 ;","public void METHOD_1 ( java.lang.String event , java.lang.String VAR_1 , java.lang.String VAR_2 , java.util.Map < java.lang.String , java.lang.Object > VAR_3 ) throws TYPE_1 ;","['Delete TypeReference', 'Delete Parameter']",111,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
97,"private static java.lang.Object METHOD_1 ( java.lang.Object VAR_1 ) { java.lang.Object VAR_2 = TYPE_1 . METHOD_2 ( int . class , TYPE_2 . METHOD_3 ( VAR_1 ) ) ; TYPE_2 . METHOD_4 ( VAR_1 , VAR_2 ) ; return VAR_2 ; }","private static java.lang.Object METHOD_1 ( java.lang.Object VAR_1 ) { java.lang.Object VAR_2 = TYPE_1 . METHOD_2 ( int . class , TYPE_2 . METHOD_3 ( VAR_1 ) ) ; TYPE_2 . METHOD_1 ( VAR_1 , VAR_2 ) ; return VAR_2 ; }",['Update Invocation'],112,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
98,"public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 context ) { final java.lang.String VAR_2 = context . METHOD_2 ( ) ; TYPE_3 . METHOD_3 ( STRING_1 , VAR_2 ) ; context . METHOD_4 ( ) . METHOD_5 ( VAR_2 ) ; VAR_1 . METHOD_5 ( VAR_2 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , TYPE_2 context ) { final java.lang.String VAR_2 = context . METHOD_2 ( ) ; TYPE_3 . METHOD_3 ( STRING_1 , VAR_2 ) ; context . METHOD_4 ( ) . METHOD_5 ( VAR_2 ) ; }","['Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",113,['Delete Invocation'],"['VariableRead', 'VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
99,"public TYPE_1 METHOD_1 ( java.lang.Long VAR_1 , java.lang.String VAR_2 , java.lang.Long VAR_3 ) { return VAR_4 . METHOD_1 ( VAR_1 , VAR_2 , VAR_3 ) ; }","public TYPE_1 METHOD_1 ( java.lang.Long VAR_1 , java.lang.String VAR_2 ) { return VAR_4 . METHOD_1 ( VAR_1 , VAR_2 ) ; }","['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",114,"['Delete Parameter', 'Delete Parameter']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Parameter']",GPT Missed Nodes,0.3333333333333333,0.5,0.3333333333333333,0.4,1,1,2
100,public void METHOD_1 ( android.view.View view ) { java.lang.String VAR_1 = ( ( android.widget.Button ) ( view ) ) . getText ( ) . toString ( ) ; TYPE_1 . METHOD_2 ( ) . update ( VAR_1 ) ; },public void METHOD_1 ( android.view.View view ) { java.lang.String VAR_1 = ( ( android.widget.Button ) ( view ) ) . getText ( ) . toString ( ) ; TYPE_1 . METHOD_2 ( this ) . update ( VAR_1 ) ; },['Insert ThisAccess'],115,['Insert ThisAccess'],['ThisAccess'],['ThisAccess'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
101,"private void METHOD_1 ( TYPE_1 context , int VAR_1 , int VAR_2 , int VAR_3 , java.lang.String name ) { TYPE_2 field = new TYPE_2 ( context , name ) ; field . METHOD_2 ( VAR_1 , VAR_2 , VAR_3 ) ; }","private void METHOD_1 ( TYPE_1 context , int VAR_1 , int VAR_2 , java.lang.String name ) { TYPE_2 field = new TYPE_2 ( context , name ) ; field . METHOD_2 ( VAR_1 , VAR_2 ) ; }","['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",116,"['Delete Parameter', 'Delete Invocation']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Invocation']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
